"BehaviorSpace results (NetLogo 6.2.2)"
"Segregation.nlogo"
"experiment"
"04/24/2025 22:31:15:177 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-unhappy"
"393","90","60","86","0.9286618826509077"
"394","90","60","70","0.9389671361502347"
"391","90","60","95","0.4721030042918455"
"396","90","60","43","0.6521739130434783"
"392","90","60","92","1.1077971878994461"
"398","90","60","34","2.588035638523547"
"397","90","60","39","3.290598290598291"
"393","90","60","87","0.9286618826509077"
"395","90","60","56","1.7043033659991478"
"391","90","60","96","0.34334763948497854"
"394","90","60","71","0.8962868117797695"
"396","90","60","44","0.6086956521739131"
"398","90","60","35","2.375901569792109"
"392","90","60","93","1.2356199403493822"
"397","90","60","40","3.1196581196581197"
"395","90","60","57","1.406050276949297"
"393","90","60","88","1.0130856901646264"
"391","90","60","97","0.2575107296137339"
"396","90","60","45","0.6521739130434783"
"394","90","60","72","0.6402048655569782"
"398","90","60","36","2.545608824777259"
"392","90","60","94","1.406050276949297"
"397","90","60","41","2.9914529914529915"
"395","90","60","58","1.278227524499361"
"391","90","60","98","0.2575107296137339"
"393","90","60","89","0.9708737864077669"
"396","90","60","46","0.5217391304347827"
"394","90","60","73","0.597524541186513"
"398","90","60","37","2.460755197284684"
"392","90","60","95","1.2356199403493822"
"395","90","60","59","1.3208351086493395"
"397","90","60","42","2.435897435897436"
"396","90","60","47","0.6521739130434783"
"391","90","60","99","0.30042918454935624"
"393","90","60","90","0.8864499788940482"
"398","90","60","38","2.460755197284684"
"394","90","60","74","0.6402048655569782"
"392","90","60","96","1.1077971878994461"
"393","90","60","91","1.0130856901646264"
"397","90","60","43","2.606837606837607"
"395","90","60","60","1.2356199403493822"
"391","90","60","100","0.2575107296137339"
"396","90","60","48","0.5652173913043479"
"394","90","60","75","0.7255655142979087"
"392","90","60","97","1.278227524499361"
"398","90","60","39","2.1637675010606703"
"397","90","60","44","2.2222222222222223"
"395","90","60","61","1.1077971878994461"
"393","90","60","92","0.9708737864077669"
"396","90","60","49","0.6086956521739131"
"394","90","60","76","0.6828851899274435"
"399","90","60","0","68.81443298969072"
"392","90","60","98","1.3634426927993182"
"398","90","60","40","2.375901569792109"
"397","90","60","45","2.3931623931623935"
"395","90","60","62","1.1504047720494248"
"393","90","60","93","1.0552975939214857"
"396","90","60","50","0.5217391304347827"
"394","90","60","77","0.7682458386683738"
"392","90","60","99","1.2356199403493822"
"398","90","60","41","1.9940602460755197"
"395","90","60","63","0.9799744354495101"
"396","90","60","51","0.5652173913043479"
"397","90","60","46","2.4786324786324787"
"393","90","60","94","0.9708737864077669"
"394","90","60","78","0.7682458386683738"
"399","90","60","1","53.56529209621993"
"392","90","60","100","1.406050276949297"
"395","90","60","64","0.7243289305496379"
"398","90","60","42","1.7819261773440815"
"397","90","60","47","2.7777777777777777"
"396","90","60","52","0.5217391304347827"
"393","90","60","95","1.0552975939214857"
"394","90","60","79","0.810926163038839"
"395","90","60","65","0.5112910097997444"
"398","90","60","43","2.036487059821807"
"400","90","60","0","70.02141327623126"
"396","90","60","53","0.47826086956521735"
"397","90","60","48","2.3504273504273505"
"393","90","60","96","1.1397214014352046"
"394","90","60","80","0.8536064874093043"
"399","90","60","2","42.955326460481096"
"398","90","60","44","2.1637675010606703"
"395","90","60","66","0.7669365146996165"
"396","90","60","54","0.26086956521739135"
"393","90","60","97","1.3085690164626425"
"397","90","60","49","2.564102564102564"
"394","90","60","81","0.7255655142979087"
"398","90","60","45","2.1213406873143823"
"395","90","60","67","0.7243289305496379"
"396","90","60","55","0.34782608695652173"
"397","90","60","50","2.264957264957265"
"400","90","60","1","54.518201284796575"
"393","90","60","98","1.0130856901646264"
"399","90","60","3","35.52405498281787"
"394","90","60","82","1.0670081092616304"
"398","90","60","46","2.1637675010606703"
"396","90","60","56","0.391304347826087"
"395","90","60","68","0.7243289305496379"
"397","90","60","51","2.1794871794871793"
"394","90","60","83","0.9816474605207"
"393","90","60","99","0.9708737864077669"
"396","90","60","57","0.30434782608695654"
"399","90","60","4","29.424398625429554"
"395","90","60","69","0.7669365146996165"
"398","90","60","47","2.036487059821807"
"397","90","60","52","2.0940170940170937"
"400","90","60","2","44.41113490364026"
"393","90","60","100","1.0130856901646264"
"394","90","60","84","0.6402048655569782"
"395","90","60","70","0.5965061780997017"
"396","90","60","58","0.21739130434782608"
"398","90","60","48","2.2910479422995333"
"397","90","60","53","2.3931623931623935"
"394","90","60","85","0.5548442168160478"
"399","90","60","5","24.570446735395187"
"401","90","60","0","69.23402454506983"
"396","90","60","59","0.26086956521739135"
"395","90","60","71","0.6391137622496805"
"400","90","60","3","36.359743040685224"
"398","90","60","49","1.951633432329232"
"397","90","60","54","2.264957264957265"
"394","90","60","86","0.6402048655569782"
"396","90","60","60","0.30434782608695654"
"395","90","60","72","0.6391137622496805"
"398","90","60","50","1.7819261773440815"
"399","90","60","6","20.575601374570446"
"394","90","60","87","0.6402048655569782"
"397","90","60","55","2.0085470085470085"
"396","90","60","61","0.21739130434782608"
"400","90","60","4","30.578158458244108"
"395","90","60","73","0.7669365146996165"
"401","90","60","1","51.03681760473974"
"398","90","60","51","1.6970725498515062"
"399","90","60","7","16.79553264604811"
"397","90","60","56","1.7521367521367521"
"394","90","60","88","0.42680324370465217"
"396","90","60","62","0.21739130434782608"
"395","90","60","74","0.8095440988495952"
"397","90","60","57","1.7094017094017095"
"398","90","60","52","1.7394993635977938"
"394","90","60","89","0.4694835680751174"
"400","90","60","5","25.010706638115632"
"399","90","60","8","14.218213058419243"
"396","90","60","63","0.13043478260869568"
"395","90","60","75","0.6817213463996591"
"397","90","60","58","1.8803418803418803"
"401","90","60","2","40.54168429961913"
"394","90","60","90","0.4694835680751174"
"398","90","60","53","1.7819261773440815"
"396","90","60","64","0.08695652173913043"
"399","90","60","9","12.242268041237113"
"400","90","60","6","20.6423982869379"
"395","90","60","76","0.5112910097997444"
"397","90","60","59","1.9658119658119657"
"398","90","60","54","1.4849384811200679"
"394","90","60","91","0.42680324370465217"
"396","90","60","65","0.08695652173913043"
"395","90","60","77","0.5538985939497231"
"399","90","60","10","10.95360824742268"
"401","90","60","3","33.34743969530258"
"400","90","60","7","17.087794432548183"
"397","90","60","60","1.8803418803418803"
"398","90","60","55","1.612218922358931"
"394","90","60","92","0.2987622705932565"
"396","90","60","66","0.08695652173913043"
"395","90","60","78","0.4686834256497656"
"398","90","60","56","1.612218922358931"
"397","90","60","61","1.7948717948717947"
"399","90","60","11","10.008591065292096"
"394","90","60","93","0.2560819462227913"
"400","90","60","8","13.9186295503212"
"396","90","60","67","0.08695652173913043"
"401","90","60","4","25.856961489631825"
"395","90","60","79","0.5112910097997444"
"398","90","60","57","1.612218922358931"
"397","90","60","62","2.0085470085470085"
"394","90","60","94","0.3841229193341869"
"399","90","60","12","8.805841924398626"
"396","90","60","68","0.043478260869565216"
"400","90","60","9","11.948608137044967"
"395","90","60","80","0.5112910097997444"
"397","90","60","63","2.0085470085470085"
"401","90","60","5","21.83664832839611"
"394","90","60","95","0.5548442168160478"
"396","90","60","69","0.043478260869565216"
"399","90","60","13","8.161512027491408"
"398","90","60","58","1.2728044123886295"
"395","90","60","81","0.5538985939497231"
"400","90","60","10","10.492505353319057"
"394","90","60","96","0.5121638924455826"
"397","90","60","64","1.8376068376068377"
"398","90","60","59","1.3576580398812048"
"396","90","60","70","0.043478260869565216"
"399","90","60","14","7.001718213058419"
"395","90","60","82","0.6391137622496805"
"401","90","60","6","18.02793059669911"
"400","90","60","11","8.436830835117773"
"397","90","60","65","1.7521367521367521"
"396","90","60","71","0.043478260869565216"
"394","90","60","97","0.4694835680751174"
"398","90","60","60","1.5273652948663556"
"395","90","60","83","0.8095440988495952"
"399","90","60","15","7.345360824742269"
"400","90","60","12","8.051391862955033"
"394","90","60","98","0.4694835680751174"
"397","90","60","66","1.7521367521367521"
"401","90","60","7","15.61574269995768"
"396","90","60","72","0.043478260869565216"
"398","90","60","61","1.4425116673737801"
"395","90","60","84","0.8095440988495952"
"399","90","60","16","6.486254295532647"
"394","90","60","99","0.2987622705932565"
"397","90","60","67","1.7521367521367521"
"400","90","60","13","7.837259100642398"
"396","90","60","73","0.043478260869565216"
"398","90","60","62","1.4000848536274926"
"395","90","60","85","0.8521516829995739"
"401","90","60","8","13.58442657638595"
"399","90","60","17","6.443298969072164"
"394","90","60","100","0.2987622705932565"
"397","90","60","68","1.6239316239316242"
"396","90","60","74","0.043478260869565216"
"400","90","60","14","6.766595289079229"
"398","90","60","63","1.230377598642342"
"395","90","60","86","0.7669365146996165"
"401","90","60","9","11.76470588235294"
"399","90","60","18","5.927835051546391"
"396","90","60","75","0"
"397","90","60","69","1.3247863247863247"
"402","90","60","0","67.18816067653277"
"400","90","60","15","6.809421841541756"
"398","90","60","64","1.1030971574034791"
"395","90","60","87","0.6817213463996591"
"401","90","60","10","11.08760050782903"
"399","90","60","19","5.369415807560137"
"397","90","60","70","1.4102564102564104"
"398","90","60","65","0.975816716164616"
"403","90","60","0","68.32482993197279"
"400","90","60","16","6.595289079229122"
"395","90","60","88","0.6391137622496805"
"399","90","60","20","5.283505154639175"
"401","90","60","11","9.648751586965721"
"397","90","60","71","1.3247863247863247"
"398","90","60","66","1.1455239711497667"
"395","90","60","89","0.7243289305496379"
"400","90","60","17","6.595289079229122"
"402","90","60","1","52.30443974630021"
"399","90","60","21","4.768041237113402"
"397","90","60","72","1.5384615384615385"
"401","90","60","12","8.971646212441811"
"398","90","60","67","0.9333899024183283"
"395","90","60","90","0.7669365146996165"
"400","90","60","18","6.423982869379015"
"403","90","60","1","52.721088435374156"
"399","90","60","22","4.939862542955327"
"397","90","60","73","1.4957264957264957"
"395","90","60","91","0.6817213463996591"
"398","90","60","68","0.9333899024183283"
"401","90","60","13","8.040626322471436"
"400","90","60","19","6.295503211991435"
"402","90","60","2","39.704016913319236"
"399","90","60","23","4.166666666666666"
"397","90","60","74","1.3675213675213675"
"395","90","60","92","0.6817213463996591"
"398","90","60","69","0.8061094611794655"
"401","90","60","14","6.898011002962336"
"403","90","60","2","40.136054421768705"
"400","90","60","20","5.267665952890792"
"399","90","60","24","4.166666666666666"
"397","90","60","75","1.1111111111111112"
"395","90","60","93","0.5538985939497231"
"398","90","60","70","0.8909630886720408"
"402","90","60","3","31.627906976744185"
"400","90","60","21","5.053533190578158"
"401","90","60","15","6.136267456622937"
"397","90","60","76","0.9829059829059829"
"395","90","60","94","0.5112910097997444"
"399","90","60","25","4.166666666666666"
"398","90","60","71","0.975816716164616"
"403","90","60","3","32.56802721088435"
"400","90","60","22","4.967880085653105"
"401","90","60","16","5.924672027084215"
"397","90","60","77","1.0256410256410255"
"402","90","60","4","27.35729386892178"
"395","90","60","95","0.5112910097997444"
"399","90","60","26","4.29553264604811"
"398","90","60","72","1.0182435299109036"
"400","90","60","23","4.4111349036402565"
"401","90","60","17","5.924672027084215"
"403","90","60","4","26.743197278911563"
"397","90","60","78","0.9401709401709402"
"395","90","60","96","0.42607584149978694"
"399","90","60","27","3.951890034364261"
"398","90","60","73","0.8485362749257531"
"400","90","60","24","4.325481798715203"
"402","90","60","5","22.790697674418606"
"397","90","60","79","1.0256410256410255"
"401","90","60","18","5.924672027084215"
"395","90","60","97","0.4686834256497656"
"398","90","60","74","0.8909630886720408"
"399","90","60","28","3.951890034364261"
"403","90","60","5","21.556122448979593"
"400","90","60","25","3.897216274089936"
"397","90","60","80","0.8547008547008548"
"401","90","60","19","5.247566652560304"
"402","90","60","6","18.6046511627907"
"395","90","60","98","0.5538985939497231"
"398","90","60","75","1.0182435299109036"
"399","90","60","29","3.7800687285223367"
"400","90","60","26","3.511777301927195"
"403","90","60","6","17.049319727891156"
"397","90","60","81","1.1111111111111112"
"401","90","60","20","5.078290308929327"
"395","90","60","99","0.5538985939497231"
"398","90","60","76","0.7636826474331778"
"399","90","60","30","3.608247422680412"
"402","90","60","7","14.926004228329809"
"400","90","60","27","3.468950749464668"
"397","90","60","82","1.1111111111111112"
"395","90","60","100","0.5965061780997017"
"401","90","60","21","5.0359712230215825"
"398","90","60","77","0.8909630886720408"
"403","90","60","7","15.348639455782312"
"399","90","60","31","3.350515463917526"
"400","90","60","28","3.468950749464668"
"402","90","60","8","12.854122621564482"
"397","90","60","83","1.2393162393162394"
"398","90","60","78","0.8061094611794655"
"401","90","60","22","4.8666948793906055"
"399","90","60","32","3.264604810996564"
"404","90","60","0","69.71501488728201"
"403","90","60","8","12.96768707482993"
"400","90","60","29","3.4261241970021414"
"397","90","60","84","1.0256410256410255"
"402","90","60","9","11.71247357293869"
