"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment"
"01/20/2026 20:37:47:932 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","initial-number-sheep","initial-number-wolves","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","grass_remaining"
"314","50","50","9","19","100","63","77.89311803152634"
"312","50","50","9","19","100","117","116.57054978854286"
"317","50","50","9","19","100","34","91.81084198385237"
"311","50","50","9","19","100","143","98.50057670126874"
"315","50","50","9","19","100","83","78.43137254901961"
"316","50","50","9","19","100","81","92.42599000384467"
"313","50","50","9","19","100","67","79.43098808150711"
"314","50","50","9","19","100","64","77.89311803152634"
"311","50","50","9","19","100","144","97.65474817377931"
"313","50","50","9","19","100","68","79.20030757401"
"317","50","50","9","19","100","35","91.81084198385237"
"312","50","50","9","19","100","118","118.18531334102268"
"316","50","50","9","19","100","82","91.8877354863514"
"315","50","50","9","19","100","84","77.58554402153018"
"314","50","50","9","19","100","65","78.12379853902345"
"315","50","50","9","19","100","85","77.73933102652826"
"313","50","50","9","19","100","69","80.04613610149943"
"311","50","50","9","19","100","145","97.039600153787"
"312","50","50","9","19","100","119","120.10765090349865"
"317","50","50","9","19","100","36","92.11841599384852"
"316","50","50","9","19","100","83","91.58016147635524"
"314","50","50","9","19","100","66","78.43137254901961"
"313","50","50","9","19","100","70","80.19992310649751"
"311","50","50","9","19","100","146","97.4240676662822"
"312","50","50","9","19","100","120","122.10688196847366"
"317","50","50","9","19","100","37","91.96462898885044"
"316","50","50","9","19","100","84","91.58016147635524"
"315","50","50","9","19","100","86","77.73933102652826"
"311","50","50","9","19","100","147","97.73164167627836"
"317","50","50","9","19","100","38","91.65705497885429"
"312","50","50","9","19","100","121","123.33717800845828"
"313","50","50","9","19","100","71","80.04613610149943"
"314","50","50","9","19","100","67","78.66205305651673"
"317","50","50","9","19","100","39","90.96501345636294"
"315","50","50","9","19","100","87","77.20107650903499"
"316","50","50","9","19","100","85","91.50326797385621"
"312","50","50","9","19","100","122","124.87504805843906"
"313","50","50","9","19","100","72","80.35371011149557"
"311","50","50","9","19","100","148","97.19338715878509"
"312","50","50","9","19","100","123","126.10534409842369"
"317","50","50","9","19","100","40","91.04190695886197"
"316","50","50","9","19","100","86","91.04190695886197"
"313","50","50","9","19","100","73","80.43060361399462"
"311","50","50","9","19","100","149","96.34755863129566"
"315","50","50","9","19","100","88","77.35486351403307"
"314","50","50","9","19","100","68","78.35447904652057"
"312","50","50","9","19","100","124","127.87389465590158"
"313","50","50","9","19","100","74","80.66128412149173"
"317","50","50","9","19","100","41","91.11880046136102"
"316","50","50","9","19","100","87","90.81122645136486"
"315","50","50","9","19","100","89","76.27835447904653"
"311","50","50","9","19","100","150","95.040369088812"
"313","50","50","9","19","100","75","81.50711264898116"
"314","50","50","9","19","100","69","78.04690503652441"
"313","50","50","9","19","100","76","81.199538638985"
"316","50","50","9","19","100","88","90.5036524413687"
"315","50","50","9","19","100","90","75.89388696655132"
"312","50","50","9","19","100","125","129.1041906958862"
"311","50","50","9","19","100","151","94.34832756632065"
"317","50","50","9","19","100","42","91.42637447135716"
"313","50","50","9","19","100","77","81.35332564398308"
"314","50","50","9","19","100","70","77.97001153402537"
"317","50","50","9","19","100","43","91.19569396386005"
"313","50","50","9","19","100","78","81.50711264898116"
"312","50","50","9","19","100","126","130.1038062283737"
"315","50","50","9","19","100","91","76.27835447904653"
"316","50","50","9","19","100","89","90.11918492887351"
"311","50","50","9","19","100","152","94.19454056132257"
"313","50","50","9","19","100","79","81.96847366397539"
"315","50","50","9","19","100","92","76.35524798154556"
"311","50","50","9","19","100","153","92.81045751633987"
"317","50","50","9","19","100","44","91.04190695886197"
"316","50","50","9","19","100","90","89.58093041138024"
"312","50","50","9","19","100","127","131.64167627835448"
"314","50","50","9","19","100","71","77.35486351403307"
"312","50","50","9","19","100","128","133.4871203383314"
"316","50","50","9","19","100","91","88.65820838139177"
"317","50","50","9","19","100","45","90.65743944636678"
"315","50","50","9","19","100","93","76.8166089965398"
"313","50","50","9","19","100","80","82.66051518646674"
"311","50","50","9","19","100","154","92.73356401384083"
"316","50","50","9","19","100","92","89.5040369088812"
"312","50","50","9","19","100","129","134.640522875817"
"314","50","50","9","19","100","72","77.66243752402922"
"316","50","50","9","19","100","93","88.7351018838908"
"311","50","50","9","19","100","155","92.19530949634756"
"312","50","50","9","19","100","130","135.7939254133026"
"315","50","50","9","19","100","94","76.66282199154172"
"313","50","50","9","19","100","81","82.89119569396387"
"317","50","50","9","19","100","46","90.58054594386775"
"316","50","50","9","19","100","94","88.1199538638985"
"314","50","50","9","19","100","73","77.58554402153018"
"315","50","50","9","19","100","95","76.66282199154172"
"317","50","50","9","19","100","47","90.5036524413687"
"312","50","50","9","19","100","131","136.79354094579008"
"311","50","50","9","19","100","156","91.73394848135332"
"313","50","50","9","19","100","82","83.73702422145328"
"316","50","50","9","19","100","95","87.42791234140715"
"315","50","50","9","19","100","96","77.12418300653594"
"312","50","50","9","19","100","132","138.1776239907728"
"314","50","50","9","19","100","74","77.35486351403307"
"313","50","50","9","19","100","83","84.04459823144944"
"311","50","50","9","19","100","157","91.04190695886197"
"315","50","50","9","19","100","97","76.66282199154172"
"317","50","50","9","19","100","48","90.27297193387159"
"312","50","50","9","19","100","133","139.17723952326028"
"316","50","50","9","19","100","96","86.58208381391772"
"315","50","50","9","19","100","98","76.58592848904267"
"313","50","50","9","19","100","84","84.3521722414456"
"311","50","50","9","19","100","158","90.58054594386775"
"314","50","50","9","19","100","75","76.35524798154556"
"313","50","50","9","19","100","85","85.65936178392926"
"316","50","50","9","19","100","97","86.19761630142253"
"317","50","50","9","19","100","49","90.65743944636678"
"312","50","50","9","19","100","134","139.71549404075355"
"315","50","50","9","19","100","99","76.43214148404459"
"311","50","50","9","19","100","159","89.96539792387543"
"313","50","50","9","19","100","86","85.7362552864283"
"315","50","50","9","19","100","100","76.73971549404075"
"312","50","50","9","19","100","135","140.9457900807382"
"317","50","50","9","19","100","50","90.34986543637062"
"313","50","50","9","19","100","87","86.50519031141869"
"314","50","50","9","19","100","76","76.58592848904267"
"317","50","50","9","19","100","51","90.73433294886583"
"313","50","50","9","19","100","88","86.7358708189158"
"312","50","50","9","19","100","136","141.9454056132257"
"316","50","50","9","19","100","98","86.35140330642061"
"311","50","50","9","19","100","160","88.96578239138793"
"315","50","50","9","19","100","101","77.58554402153018"
"312","50","50","9","19","100","137","142.94502114571318"
"313","50","50","9","19","100","89","87.42791234140715"
"317","50","50","9","19","100","52","90.42675893886967"
"314","50","50","9","19","100","77","76.8166089965398"
"315","50","50","9","19","100","102","78.35447904652057"
"313","50","50","9","19","100","90","88.19684736639753"
"311","50","50","9","19","100","161","87.42791234140715"
"312","50","50","9","19","100","138","144.7135717031911"
"316","50","50","9","19","100","99","86.04382929642445"
"317","50","50","9","19","100","53","89.8885044213764"
"315","50","50","9","19","100","103","78.58515955401768"
"314","50","50","9","19","100","78","76.27835447904653"
"311","50","50","9","19","100","162","86.42829680891964"
"315","50","50","9","19","100","104","78.35447904652057"
"317","50","50","9","19","100","54","89.27335640138408"
"316","50","50","9","19","100","100","85.96693579392542"
"313","50","50","9","19","100","91","88.96578239138793"
"312","50","50","9","19","100","139","145.25182622068436"
"315","50","50","9","19","100","105","78.04690503652441"
"313","50","50","9","19","100","92","89.42714340638216"
"311","50","50","9","19","100","163","84.3521722414456"
"314","50","50","9","19","100","79","76.27835447904653"
"311","50","50","9","19","100","164","83.35255670895809"
"313","50","50","9","19","100","93","90.04229142637448"
"317","50","50","9","19","100","55","88.35063437139561"
"312","50","50","9","19","100","140","146.40522875816993"
"316","50","50","9","19","100","101","87.19723183391004"
"315","50","50","9","19","100","106","77.35486351403307"
"311","50","50","9","19","100","165","82.3529411764706"
"316","50","50","9","19","100","102","88.04306036139945"
"314","50","50","9","19","100","80","76.35524798154556"
"316","50","50","9","19","100","103","88.58131487889273"
"313","50","50","9","19","100","94","90.11918492887351"
"315","50","50","9","19","100","107","77.20107650903499"
"312","50","50","9","19","100","141","147.25105728565936"
"317","50","50","9","19","100","56","86.96655132641291"
"311","50","50","9","19","100","166","81.27643214148405"
"316","50","50","9","19","100","104","89.19646289888504"
"314","50","50","9","19","100","81","76.73971549404075"
"311","50","50","9","19","100","167","80.50749711649365"
"316","50","50","9","19","100","105","89.5040369088812"
"313","50","50","9","19","100","95","90.11918492887351"
"312","50","50","9","19","100","142","148.17377931564783"
"315","50","50","9","19","100","108","77.50865051903114"
"317","50","50","9","19","100","57","86.42829680891964"
"313","50","50","9","19","100","96","90.34986543637062"
"316","50","50","9","19","100","106","89.8885044213764"
"312","50","50","9","19","100","143","148.94271434063822"
"311","50","50","9","19","100","168","79.96924259900038"
"314","50","50","9","19","100","82","76.66282199154172"
"311","50","50","9","19","100","169","78.73894655901576"
"313","50","50","9","19","100","97","90.81122645136486"
"316","50","50","9","19","100","107","90.19607843137256"
"312","50","50","9","19","100","144","150.17301038062283"
"315","50","50","9","19","100","109","77.73933102652826"
"317","50","50","9","19","100","58","85.7362552864283"
"311","50","50","9","19","100","170","77.8162245290273"
"314","50","50","9","19","100","83","76.73971549404075"
"312","50","50","9","19","100","145","151.40330642060746"
"317","50","50","9","19","100","59","84.9673202614379"
"313","50","50","9","19","100","98","91.96462898885044"
"311","50","50","9","19","100","171","76.8166089965398"
"315","50","50","9","19","100","110","78.04690503652441"
"316","50","50","9","19","100","108","90.73433294886583"
"311","50","50","9","19","100","172","76.12456747404845"
"314","50","50","9","19","100","84","76.27835447904653"
"311","50","50","9","19","100","173","75.89388696655132"
"313","50","50","9","19","100","99","92.34909650134564"
"316","50","50","9","19","100","109","91.04190695886197"
"312","50","50","9","19","100","146","151.94156093810074"
"317","50","50","9","19","100","60","84.89042675893887"
"315","50","50","9","19","100","111","78.96962706651288"
"313","50","50","9","19","100","100","92.34909650134564"
"314","50","50","9","19","100","85","75.66320645905421"
"315","50","50","9","19","100","112","79.20030757401"
"312","50","50","9","19","100","147","152.86428296808919"
"316","50","50","9","19","100","110","91.42637447135716"
"313","50","50","9","19","100","101","93.2718185313341"
"317","50","50","9","19","100","61","84.27527873894655"
"311","50","50","9","19","100","174","74.6635909265667"
"313","50","50","9","19","100","102","94.96347558631295"
"317","50","50","9","19","100","62","83.19876970396001"
"315","50","50","9","19","100","113","79.96924259900038"
"314","50","50","9","19","100","86","75.4325259515571"
"312","50","50","9","19","100","148","153.78700499807766"
"311","50","50","9","19","100","175","73.74086889657823"
"315","50","50","9","19","100","114","79.89234909650135"
"316","50","50","9","19","100","111","91.19569396386005"
"317","50","50","9","19","100","63","82.89119569396387"
"313","50","50","9","19","100","103","96.11687812379854"
"312","50","50","9","19","100","149","154.55594002306805"
"311","50","50","9","19","100","176","72.66435986159169"
"316","50","50","9","19","100","112","91.73394848135332"
"314","50","50","9","19","100","87","75.58631295655518"
"316","50","50","9","19","100","113","92.11841599384852"
"317","50","50","9","19","100","64","82.66051518646674"
"313","50","50","9","19","100","104","96.96270665128796"
"311","50","50","9","19","100","177","71.43406382160707"
